# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      57     0.15640     0.22634     0.21863    8.850641023   13.149666277    4.299025254
     1      57     0.16074     0.23263     0.22471    8.840810641   13.119830102    4.279019461
     1      57     0.16509     0.23892     0.23078    8.831200510   13.062091034    4.230890525
     1      57     0.16943     0.24521     0.23685    8.828900993   13.000124312    4.171223319
     1      57     0.17378     0.25149     0.24293    8.839167594   12.980672629    4.141505035
     1      57     0.17812     0.25778     0.24900    8.856862565   12.988179107    4.131316542
     1      57     0.18247     0.26407     0.25507    8.878160166   13.004559825    4.126399658
     1      57     0.18681     0.27036     0.26115    8.900755152   13.027437358    4.126682206
     1      57     0.19116     0.27664     0.26722    8.914274848   13.234388829    4.320113980
     1      57     0.19550     0.28293     0.27329    8.909982679   13.215854104    4.305871425
     1      57     0.19984     0.28922     0.27937    8.907986080   13.208611897    4.300625817
     1      57     0.20419     0.29551     0.28544    8.908128366   13.215038837    4.306910471
     1      57     0.20853     0.30179     0.29151    8.909090155   13.222998679    4.313908523
     1      57     0.21288     0.30808     0.29759    8.909905665   13.227881591    4.317975927
     1      57     0.21722     0.31437     0.30366    8.910667284   13.229960099    4.319292815
     1      58     0.21722     0.08214     0.15183    8.993308322   12.925113198    3.931804876
     1      58     0.21288     0.08049     0.14879    8.993266402   12.925312659    3.932046257
     1      58     0.20853     0.07885     0.14576    8.992703692   12.925495112    3.932791420
     1      58     0.20419     0.07721     0.14272    8.992231708   12.926852129    3.934620421
     1      58     0.19984     0.07556     0.13968    8.991635699   12.929816587    3.938180888
     1      58     0.19550     0.07392     0.13665    8.990779445   12.933919502    3.943140057
     1      58     0.19116     0.07228     0.13361    8.989822840   12.938294008    3.948471168
     1      58     0.18681     0.07064     0.13057    8.988345795   12.941606696    3.953260902
     1      58     0.18247     0.06899     0.12754    8.986788935   12.943619442    3.956830507
     1      58     0.17812     0.06735     0.12450    8.984784912   12.943378638    3.958593726
     1      58     0.17378     0.06571     0.12146    8.982651940   12.940877300    3.958225360
     1      58     0.16943     0.06407     0.11843    8.980447280   12.936004045    3.955556765
     1      58     0.16509     0.06242     0.11539    8.978127840   12.929071887    3.950944047
     1      58     0.16074     0.06078     0.11235    8.975935657   12.921222573    3.945286917
     1      58     0.15640     0.05914     0.10932    8.973862177   12.913956349    3.940094172
     1      58     0.15206     0.05749     0.10628    8.972015568   12.908493892    3.936478324
     1      58     0.14771     0.05585     0.10324    8.970717562   12.905234905    3.934517343
     1      58     0.14337     0.05421     0.10021    8.969629526   12.903840773    3.934211247
     1      58     0.13902     0.05257     0.09717    8.969295866   12.905111682    3.935815816
     1      58     0.13468     0.05092     0.09413    8.969472175   12.908940816    3.939468641
     1      58     0.13033     0.04928     0.09110    8.970065279   12.915606984    3.945541705
     1      58     0.12599     0.04764     0.08806    8.971030525   12.925089913    3.954059388
     1      58     0.12164     0.04600     0.08502    8.971924849   12.940229482    3.968304633
     1      58     0.11730     0.04435     0.08199    8.968555708   13.006606844    4.038051136
     1      58     0.11296     0.04271     0.07895    8.952825424   12.996741042    4.043915618
     1      58     0.10861     0.04107     0.07591    8.935284499   12.944517637    4.009233138
     1      58     0.10427     0.03942     0.07288    8.920039496   12.909168919    3.989129424
     1      58     0.09992     0.03778     0.06984    8.911411055   12.913098225    4.001687170
     1      58     0.09558     0.03614     0.06681    8.911231617   12.930416557    4.019184940
     1      58     0.09123     0.03450     0.06377    8.914865410   12.945651914    4.030786503
     1      58     0.08689     0.03285     0.06073    8.920748543   12.963202353    4.042453810
     1      58     0.08254     0.03121     0.05770    8.927032127   12.980758863    4.053726736
     1      58     0.07820     0.02957     0.05466    8.931718510   12.993502163    4.061783653
     1      58     0.07386     0.02793     0.05162    8.934713208   12.999805790    4.065092582
     1      58     0.06951     0.02628     0.04859    8.935607407   13.000292277    4.064684870
     1      58     0.06517     0.02464     0.04555    8.934494251   12.996690817    4.062196566
     1      58     0.06082     0.02300     0.04251    8.931760632   12.990241571    4.058480939
     1      58     0.05648     0.02136     0.03948    8.928554841   12.981183305    4.052628463
     1      58     0.05213     0.01971     0.03644    8.924422707   12.968288717    4.043866010
     1      58     0.04779     0.01807     0.03340    8.919008270   12.951751446    4.032743176
     1      58     0.04344     0.01643     0.03037    8.913866962   12.933957287    4.020090325
     1      58     0.03910     0.01478     0.02733    8.908610629   12.915400177    4.006789548
     1      58     0.03476     0.01314     0.02429    8.903129953   12.896385732    3.993255779
     1      58     0.03041     0.01150     0.02126    8.898230083   12.878115922    3.979885839
     1      58     0.02607     0.00986     0.01822    8.893538662   12.860664744    3.967126082
     1      58     0.02172     0.00821     0.01518    8.889655385   12.845727561    3.956072176
     1      58     0.01738     0.00657     0.01215    8.886202183   12.833122175    3.946919992
     1      58     0.01303     0.00493     0.00911    8.883651255   12.824501442    3.940850187
     1      58     0.00869     0.00329     0.00607    8.882269452   12.820816973    3.938547520
     1      58     0.00434     0.00164     0.00304    8.883035063   12.821544016    3.938508953
     1      58     0.00000     0.00000     0.00000    8.883431226   12.821971232    3.938540006
     1      58     0.00434     0.00629     0.00607    8.881832989   12.820832363    3.938999374
     1      58     0.00869     0.01257     0.01215    8.882069016   12.824012949    3.941943932
     1      58     0.01303     0.01886     0.01822    8.886194525   12.834390372    3.948195847
     1      58     0.01738     0.02515     0.02429    8.893021940   12.854384491    3.961362551
     1      58     0.02172     0.03144     0.03037    8.900437294   12.885988548    3.985551254
     1      58     0.02607     0.03772     0.03644    8.906710045   12.920210312    4.013500267
     1      58     0.03041     0.04401     0.04251    8.911790478   12.938407065    4.026616587
     1      58     0.03476     0.05030     0.04859    8.914199623   12.940828636    4.026629013
     1      58     0.03910     0.05659     0.05466    8.914044555   12.937528497    4.023483942
     1      58     0.04344     0.06287     0.06073    8.910977629   12.933237494    4.022259866
     1      58     0.04779     0.06916     0.06681    8.905316880   12.946679023    4.041362144
     1      58     0.05213     0.07545     0.07288    8.898127276   12.967343898    4.069216622
     1      58     0.05648     0.08174     0.07895    8.890458535   12.972986406    4.082527871
     1      58     0.06082     0.08802     0.08502    8.884265653   12.956594661    4.072329009
     1      58     0.06517     0.09431     0.09110    8.880419708   12.887550706    4.007130999
     1      58     0.06951     0.10060     0.09717    8.887873597   12.724498652    3.836625055
     1      58     0.07386     0.10688     0.10324    8.907335239   12.728777984    3.821442745
     1      58     0.07820     0.11317     0.10932    8.927982229   12.757795339    3.829813110
     1      58     0.08254     0.11946     0.11539    8.946779444   12.787841477    3.841062033
     1      58     0.08689     0.12575     0.12146    8.964993387   12.827826532    3.862833145
     1      58     0.09123     0.13203     0.12754    8.982109214   12.884674435    3.902565221
     1      58     0.09558     0.13832     0.13361    8.998212459   12.952188064    3.953975605
     1      58     0.09992     0.14461     0.13968    9.012987745   13.005398455    3.992410710
     1      58     0.10427     0.15090     0.14576    9.026997639   13.026337368    3.999339729
     1      58     0.10861     0.15718     0.15183    9.039703317   13.036797111    3.997093793
     1      58     0.11296     0.16347     0.15790    9.051486307   13.048298427    3.996812120
     1      58     0.11730     0.16976     0.16398    9.061633750   13.080795691    4.019161941
     1      58     0.12164     0.17605     0.17005    9.070228990   13.160473107    4.090244117
     1      58     0.12599     0.18233     0.17612    9.076979023   13.238192604    4.161213580
     1      58     0.13033     0.18862     0.18220    9.081671236   13.280624939    4.198953703
     1      58     0.13468     0.19491     0.18827    9.083525167   13.292430165    4.208904997
     1      58     0.13902     0.20119     0.19434    9.082391031   13.290845694    4.208454663
     1      58     0.14337     0.20748     0.20042    9.077328439   13.284917098    4.207588659
     1      58     0.14771     0.21377     0.20649    9.067838460   13.275633360    4.207794900
     1      58     0.15206     0.22006     0.21256    9.054696922   13.263912070    4.209215148
     1      58     0.15640     0.22634     0.21863    9.038400419   13.251453627    4.213053208
     1      58     0.16074     0.23263     0.22471    9.019702025   13.245472656    4.225770631
